"Serial"	"datetime"	"Pre-PressfitLoad"	"AssemblyAngle"	"PressfitLoad"	"AdjAmount_1"	"AdjAmount_2"	"Flowrate"	"X1"	"Y1"	"L1"	"OilLeak"	"PartNo"	"EqNo"
202203210713852	2022-04-02 02:09:01	1.67	0.95	1.8	14.87	39.5	1061.91	2	-20.4	83.2	0.02	100	2
202203210713803	2022-04-02 02:09:01	1.76	0.73	1.8	12.76	41.7	1052.51	0.8	-15.2	78.6	0.06	100	1
202203210713827	2022-04-02 02:09:01	1.81	0.69	1.8	14.85	39.93	1058.01	1.5	-15.3	77.7	0.05	100	1
202203210713779	2022-04-02 02:13:09	0.84	0.9	1.8	10.01	43.13	1063.54	0.7	-18.4	79.5	0.01	100	2
202203210713828	2022-04-02 02:14:09	1.78	0.63	1.8	12.46	41.9	1065.58	0.1	-15.9	76.7	0.01	100	1
202203210713877	2022-04-02 02:16:42	1.69	0.67	1.8	12.87	41.54	1057.15	-0.3	-16.7	77.2	0	100	2
202203210713915	2022-04-02 02:18:19	1.59	0.96	1.7	12.08	41.55	1051.41	-0.9	-15.4	76.6	0.12	100	1
202203210713866	2022-04-02 02:19:51	1.7	0.68	1.8	12.62	41.41	1062.02	0	-15.3	78.1	0.06	100	1
202203210713867	2022-04-02 02:20:15	1.78	0.75	1.8	9.58	43.33	1049.84	1.2	-18	81.5	-0.04	100	1
202203210713914	2022-04-02 02:23:42	1.12	0.59	1.7	11.72	42.87	1041.25	-0.9	-16.3	77.7	0.03	100	2
202203210713890	2022-04-02 02:24:14	1.61	1.02	1.7	19.8	34.83	1047.07	0.3	-14.6	73	-0.01	100	2
202203210713818	2022-04-02 02:24:30	1.67	0.78	1.8	13.25	41.96	1054.91	-0.5	-16.2	75.3	-0.03	100	2
202203210713841	2022-04-02 02:30:07	1.8	0.95	1.8	12.25	42.18	1048.99	1.5	-16.8	77.8	0.17	100	1
202203210713891	2022-04-02 02:30:46	1.67	0.66	1.8	18.49	35.83	1052.07	1.1	-19.9	83.7	-0.02	100	2
202203210713817	2022-04-02 02:35:11	1.6	1.39	1.8	13.6	40.89	1065.2	1.7	-16.7	78.1	0.02	100	1
202203210713842	2022-04-02 02:36:17	1.76	1.01	1.8	13.3	40.38	1048.29	1.2	-15.3	75.9	0.01	100	2
202203210713902	2022-04-02 02:41:24	1.62	0.94	1.8	14.95	39.05	1055.55	2.6	-16.6	76.3	-0.04	100	1
202203210713793	2022-04-02 02:43:37	1.78	1.14	1.8	8.87	44.61	1065.67	-0.8	-15.9	77.3	0.09	100	1
202203210713916	2022-04-02 02:44:28	1.6	0.83	1.8	12.44	41.34	1059.38	1.4	-17.2	79	0.14	100	2
202203210713794	2022-04-02 02:46:15	1.76	0.85	1.8	12.43	41.64	1048.58	1.2	-19.1	78.8	-0.05	100	1
202203210713878	2022-04-02 02:46:48	1.65	1.16	1.8	15.92	38.8	1057.73	-0.3	-19.8	82.8	-0.04	100	2
202203210713868	2022-04-02 02:50:34	1.49	1.18	1.8	11.06	43.13	1049.41	2	-16.9	76.3	0.13	100	1
202203210713854	2022-04-02 02:55:56	1.74	0.8	1.8	11.85	43.03	1073.91	0.3	-18.2	79.9	0	100	2
202203210713805	2022-04-02 02:55:59	1.69	0.45	1.8	16.17	38.52	1056.9	-0.1	-15.6	79.1	-0.11	100	2
202203210713819	2022-04-02 02:56:10	1.7	0.55	1.8	16.6	36.11	1065.98	0.1	-17.4	77.4	0.03	100	1
202203210713829	2022-04-02 02:59:42	1.79	0.49	1.8	13.37	41.24	1053.72	1	-17.5	79.9	0.04	100	2
202203210713892	2022-04-02 03:01:01	1.39	0.8	1.8	15.24	38.66	1061.96	-0.3	-15.2	75.6	0.08	100	1
202203210713781	2022-04-02 03:03:09	0.83	0.75	1.8	12.24	41.75	1072.32	1.4	-19.7	81.7	0.02	100	2
202203210713843	2022-04-02 03:03:09	1.82	0.8	1.8	13.71	39.62	1061.51	-1	-15.2	75.6	0.03	100	1
202203210713904	2022-04-02 03:04:16	0.71	0.67	1.8	11.88	41.9	1062.45	0.1	-16.9	78.1	0.08	101	1
202203210713856	2022-04-02 03:04:52	1.44	0.86	1.8	8.91	44.46	1045.13	-0.2	-15.8	76.3	0	101	1
202203210713855	2022-04-02 03:11:47	1.76	0.73	1.8	11.27	42.89	1070.97	1	-14.6	77.2	0	101	2
202203210713879	2022-04-02 03:14:24	1.66	0.92	1.8	11.03	42.51	1060.51	0	-15.4	74.5	0.04	101	2
202203210713795	2022-04-02 03:14:24	1.83	0.25	1.8	10.11	43.25	1032.7	-2	-18.8	80.6	-0.02	101	1
202203210713830	2022-04-02 03:17:49	1.71	1.91	1.8	13.25	40.47	1061.58	0.9	-19.3	81.2	0	101	2
202203210713880	2022-04-02 03:18:01	1.29	0.28	1.8	10.76	43.36	1065	0.8	-14.9	77	-0.09	101	1
202203210713807	2022-04-02 03:20:19	1.73	0.59	1.8	13.25	40.75	1056.02	-1	-15.8	75.2	0.08	101	1
202203210713806	2022-04-02 03:20:26	1.62	0.8	1.8	14.62	39.94	1071.42	0.1	-15.7	78.4	-0.01	101	2
202203210713831	2022-04-02 03:22:20	1.76	0.25	1.8	13.43	40.4	1062.76	0.2	-15.3	77.5	0.04	101	1
202203210713918	2022-04-02 03:24:26	1.79	0.89	1.8	11.52	42.28	1069.18	0.8	-16	78	0.01	101	1
202203210713893	2022-04-02 03:27:48	1.51	1.14	1.8	11.75	43.1	1034.53	-1.1	-15.2	76.2	0	101	2
202203210713949	2022-04-02 03:28:58	1.78	0.2	1.8	15.9	38.95	1048.78	1.3	-15.2	76.9	0	101	2
202203210713973	2022-04-02 03:29:39	1.79	0.74	1.8	13.76	40.98	1072.78	0.6	-15.4	76.6	-0.01	101	2
202203210714083	2022-04-02 03:30:07	1.84	0.8	1.8	10.93	43.08	1057.8	0.6	-14.9	76.2	-0.02	101	1
202203210713925	2022-04-02 03:31:53	1.78	0.62	1.8	14.18	40.07	1061.97	0.7	-14.2	77	0	101	1
202203210713924	2022-04-02 03:34:56	1.76	0.85	1.8	13.76	41.04	1043.06	0.1	-16.5	80.7	0.07	101	2
202203210714059	2022-04-02 03:37:18	1.64	0.72	1.8	12.36	41.55	1062.83	0.8	-16.2	77.6	0.01	101	1
202203210713986	2022-04-02 03:45:43	1.86	0.46	1.8	12.74	40.3	1063.54	0.1	-14.5	79.2	0.02	101	1
202203210714012	2022-04-02 03:54:29	1.6	0.51	1.8	13.42	40.88	1059.63	1.2	-14	76.1	0.04	101	1
202203210714035	2022-04-02 03:55:36	1.83	0.71	1.8	15.09	38.71	1065.17	0.6	-13.4	74.9	0	101	2
202203210713948	2022-04-02 03:59:54	1.81	0.8	1.8	13.48	40.16	1054.51	-0.2	-15.9	79.3	0.05	101	2
202203210714037	2022-04-02 04:01:33	0.97	0.43	1.8	10.68	43.32	1079.34	0.4	-17.7	79.5	0.01	101	1
202203210713938	2022-04-02 04:05:45	1.68	0.33	1.8	12.34	41.54	1057.4	0.1	-15.3	79.7	-0.03	101	1
202203210714011	2022-04-02 04:07:41	1.6	0.9	1.8	15.24	39.41	1059.59	1	-15.5	74.7	0.02	101	2
202203210714061	2022-04-02 04:07:41	0.91	0.49	1.8	9.46	43.77	1033.5	1.5	-17.4	79	-0.08	101	1
202203210714013	2022-04-02 04:12:04	1.47	0.86	1.8	11.09	42.97	1068.13	0.1	-15.5	80.3	0	101	1
202203210713939	2022-04-02 04:13:50	1.82	0.49	1.8	12.39	41.08	1056.34	0.9	-15.9	75.4	-0.17	101	1
202203210713999	2022-04-02 04:17:21	1.67	0.66	1.7	11.03	43.6	1052.02	1.1	-18.2	78.7	-0.06	101	2
202203210714023	2022-04-02 04:18:22	1.73	0.74	1.8	14.74	39.85	1059.14	0.5	-14.3	74.7	0.03	101	1
202203210713964	2022-04-02 04:19:45	1.85	1.82	1.8	12.38	42.16	1059.17	0.6	-20.3	85.7	-0.04	101	2
202203210713926	2022-04-02 04:20:20	1.8	-0.16	1.8	15.15	39.15	1054.11	0.9	-21.5	83.3	0	101	1
202203210713974	2022-04-02 04:21:06	1.81	0.99	1.8	15.07	37.05	1076.14	0.1	-17.8	82.5	0.03	101	2
202203210713988	2022-04-02 04:23:06	1.85	-1.2	1.8	11.44	42.95	1049.73	-0.3	-20.6	83	-0.03	101	2
202203210714001	2022-04-02 04:29:21	1.39	1	1.8	12.29	41.49	1063.64	0.3	-19.9	83.2	0.16	101	1
202203210714049	2022-04-02 04:33:15	1.67	0.8	1.8	14.41	39.81	1053.43	1.2	-17.7	81.6	0	101	1
202203210714047	2022-04-02 04:35:08	0.9	0.6	1.8	13.53	40.37	1055.56	1.6	-17.9	81.3	-0.01	101	2
202203210714024	2022-04-02 04:37:54	0.75	0.67	1.8	11.27	42.76	1067.67	-0.5	-17.8	83.5	-0.05	101	2
202203210713975	2022-04-02 04:42:06	1.79	1.11	1.8	12	42.31	1063.21	-0.5	-14.7	76.9	-0.03	101	2
202203210714048	2022-04-02 04:44:14	1.79	0.94	1.8	13.31	41.32	1061.08	0.6	-15.9	74.7	0	101	1
202203210714025	2022-04-02 04:45:53	0.8	0.96	1.8	11.87	42.05	1072.98	-0.6	-17.1	79.3	0	101	1
202203210714039	2022-04-02 04:46:41	1.22	0.31	1.8	13.58	40.81	1080.16	-0.3	-17.3	81.5	-0.06	101	2
202203210713976	2022-04-02 04:47:49	1.46	0.81	1.8	10.95	41.81	1055.99	0.2	-18.7	82.1	0.01	101	1
202203210714038	2022-04-02 04:48:12	0.86	-0.59	1.8	9.84	43.51	1047.68	1.4	-14.1	79.4	-0.05	101	1
202203210713927	2022-04-02 04:48:12	1.84	0.62	1.8	13.14	40.78	1048.25	0.1	-19.6	81.3	0	101	2
202203210714062	2022-04-02 04:51:25	0.97	0.49	1.8	11.52	43.25	1064.16	1.9	-15.4	79.7	-0.08	101	1
202203210714017	2022-04-02 04:54:57	1.61	0.56	1.8	16.65	37.37	1074.97	2.7	-14.7	78.7	0.01	101	2
202203210713968	2022-04-02 04:57:43	1.8	0.84	1.8	9.22	44.41	1050	-0.2	-17.5	79.9	-0.02	101	1
202203210713928	2022-04-02 04:59:48	1.58	0.36	1.8	14.17	39.19	1066.46	-0.7	-16.9	78.7	0.05	101	2
202203210713970	2022-04-02 05:00:20	1.72	-0.69	1.8	15.08	38.57	1067.92	-0.2	-15	78.6	0.01	101	1
202203210713945	2022-04-02 05:00:47	1.86	0.64	1.8	10.3	42.69	1057.54	-0.9	-17.4	78.1	0.01	101	2
202203210713958	2022-04-02 05:01:07	1.72	0.88	1.8	10.68	41.64	1064.34	0.7	-17.7	77.4	-0.01	101	1
202203210714042	2022-04-02 05:05:42	0.79	0.92	1.8	16.19	37.84	1065.76	1.3	-17.1	79.4	0.03	101	2
202203210714086	2022-04-02 05:16:14	1.82	0.66	1.8	13.59	40.78	1060.94	0.5	-17.1	79.9	0.03	101	1
202203210713944	2022-04-02 05:17:00	1.86	0.75	1.8	17.09	36.72	1056.15	-0.4	-20	84.4	0.06	101	2
202203210713993	2022-04-02 05:17:58	1.61	1.12	1.8	14.76	38.95	1065.61	0.1	-15.7	77.4	0	101	2
202203210714056	2022-04-02 05:18:20	1.77	1.05	1.8	17.12	37.63	1076.37	0.5	-15.8	76.9	0	101	1
202203210714007	2022-04-02 05:24:01	1.61	0.65	1.8	15	38.52	1073.24	0.3	-16.7	77	0.05	101	1
202203210713960	2022-04-02 05:27:26	1.73	0.59	1.8	17.46	38.15	1082.88	0.3	-17.5	80.6	0	101	2
202203210713946	2022-04-02 05:28:34	1.75	0.54	1.8	13.02	40.24	1052.07	0.2	-14.1	73.7	-0.03	101	1
202203210713934	2022-04-02 05:29:06	1.72	0.94	1.8	15.8	39.46	1048.44	4.8	-15.1	74.9	0	101	2
202203210713959	2022-04-02 05:34:38	1.9	0.8	1.8	12.34	41.83	1069.88	0.6	-16.6	79.6	0	101	1
202203210714033	2022-04-02 05:37:32	0.97	0.88	1.8	13.44	39.76	1073.04	3.2	-18.9	81	-0.04	101	2
202203210714008	2022-04-02 05:38:17	1.67	0.89	1.8	18.36	35.96	1078.39	2.1	-16.4	78.7	0.03	101	1
202203210713969	2022-04-02 05:41:34	1.82	0.77	1.8	12.55	40.94	1060.82	0.7	-21.2	86.1	0	101	1
202203210714018	2022-04-02 05:42:38	1.43	1.22	1.8	14.31	39.94	1066.21	1.2	-20	84.9	-0.05	101	2
202203210714044	2022-04-02 05:43:06	1.24	0.61	1.8	14.23	40.42	1052.92	0.5	-16.6	76.6	-0.11	101	1
202203210713984	2022-04-02 05:44:47	1.75	0.68	1.8	17.49	36.74	1077.87	-0.2	-16.2	78	0.03	101	2
202203210713985	2022-04-02 05:45:34	1.9	0.97	1.8	13.37	40.42	1072.84	1.6	-17.5	79.3	0	101	2
202203210714020	2022-04-02 05:54:10	1.56	0.3	1.8	14.51	38.98	1078.19	0.4	-21	87.3	0.02	101	1
202203210713936	2022-04-02 06:08:44	1.7	0.99	1.8	16.75	37.31	1045.8	1.7	-17.4	79	0	102	1
202203210713950	2022-04-02 06:10:41	1.85	1.6	1.8	12.63	41.87	1049.96	-1	-17.2	78.3	-0.03	102	2
202203210713952	2022-04-02 06:14:05	1.6	0.84	1.8	15.74	38.22	1069.9	1	-16.5	79.3	0.1	102	1
202203210714000	2022-04-02 06:14:50	1.48	0.78	1.8	13.63	40.28	1062.56	1.4	-14.8	79.8	0.04	102	1
202203210714032	2022-04-02 06:19:12	1.06	1.07	1.8	15.54	38.88	1066	0.1	-14.7	78.4	-0.07	102	2
202203210713922	2022-04-02 06:21:50	1.75	0.61	1.8	12.42	42.18	1052.22	-2.7	-18	79	0.09	102	2
202203210713951	2022-04-02 06:23:35	1.74	0.58	1.8	14.62	39.88	1043.11	1.3	-14.5	74.4	0.02	102	1
202203210714014	2022-04-02 06:24:42	1.49	0.51	1.8	11.09	43.66	1056.8	1.3	-16.4	78.2	0.07	102	1
202203210713971	2022-04-02 06:25:55	1.88	0.56	1.8	9.38	44.08	1065.53	1.3	-14.6	76.9	0	102	2
202203210713966	2022-04-02 06:27:03	1.68	0.59	1.8	12.81	41.83	1069.23	1.4	-17	79.6	0.02	102	1
202203210713982	2022-04-02 06:31:28	1.49	0.89	1.8	13.02	41.04	1060.61	-1	-15.5	80.4	0	102	1
202203210713983	2022-04-02 06:31:28	1.68	0.75	1.8	10.41	43.87	1061.55	0.6	-15.8	77.5	0	102	2
202203210713990	2022-04-02 06:34:31	1.51	0.31	1.8	12.76	41.37	1055.83	-0.1	-14.5	76.7	0.03	102	2
202203210713923	2022-04-02 06:46:42	1.79	0.59	1.8	14.66	39.3	1063.77	-1.5	-15.7	80	-0.04	102	1
202203210714058	2022-04-02 06:50:26	1.82	0.67	1.8	12.43	42.49	1084.94	-0.3	-17.5	80.7	0	102	2
202203210713995	2022-04-02 06:56:34	1.61	0.55	1.8	14.05	40.44	1063.65	0.5	-16.1	76.7	0.02	102	2
202203210713941	2022-04-02 07:08:00	1.7	0.55	1.8	17.98	37.55	1052.66	1.7	-15.3	78.7	0.01	102	1
202203210714040	2022-04-02 07:19:03	1.18	0.73	1.8	16.02	38.39	1057.51	2	-16.2	78.5	0.03	102	2
202203210713961	2022-04-02 07:21:27	1.92	0.56	1.8	17.54	37.13	1051.08	0.6	-16.3	78.3	0	102	1
202203210713994	2022-04-02 07:26:59	1.58	1.44	1.8	15.03	39.73	1058.64	1.4	-16	79	0.07	102	2
202203210713942	2022-04-02 07:38:51	1.8	1.1	1.8	10.93	42.69	1056.59	-0.1	-18.1	78.7	0.04	102	1
202203210714002	2022-04-02 07:38:54	1.54	0.6	1.8	15.25	39.34	1078.79	0.1	-15.6	81.3	-0.01	102	2
202203210713921	2022-04-02 07:48:45	1.87	0.17	1.8	17.28	36.72	1056.57	2.8	-16.5	77.4	0.01	102	2
202203210713947	2022-04-02 07:48:52	1.8	0.76	1.8	11.27	42.39	1054.55	1.2	-15.8	76.1	0.02	102	1
202203210714026	2022-04-02 07:50:22	0.74	-1.14	1.8	15.82	38.9	1064.8	0	-17.2	78.3	-0.05	102	2
202203210713991	2022-04-02 07:53:31	1.66	0.88	1.8	14.48	40.08	1045.13	1.1	-18.4	80.2	0.07	102	1
202203210714080	2022-04-02 07:55:20	1.85	0.87	1.8	13.17	40.33	1066.71	-0.5	-14.6	77.4	0.04	102	2
202203210714009	2022-04-02 07:55:33	1.63	0.71	1.8	10.34	42.4	1061.47	-0.2	-17.4	80.8	0.01	102	1
202203210714022	2022-04-02 07:56:05	1.58	0.86	1.8	12.19	41.36	1086.55	-0.5	-15.7	78.3	-0.03	102	1
202203210713977	2022-04-02 07:56:15	1.51	1.12	1.8	14.61	38.95	1074.57	-0.2	-17	80	-0.01	102	2
202203210713943	2022-04-02 07:58:55	1.78	0.9	1.8	13.94	40.12	1057.55	1.1	-18.2	79.1	-0.02	102	2
202203210713989	2022-04-02 07:58:56	1.63	0.63	1.8	14.43	38.77	1062.5	2.4	-15.2	75.2	0	102	1
202203210713935	2022-04-02 08:00:31	1.79	0.89	1.8	14.25	40.22	1055.66	0.8	-18	78.8	0.19	102	1
202203210714064	2022-04-02 08:01:10	1.29	0.4	1.8	10.96	42.59	1053.85	0.6	-17	79	0	102	1
202203210714027	2022-04-02 08:03:13	1.2	0.72	1.8	13.87	40.91	1036.4	1.1	-15.4	76.9	0.06	102	2
202203210714034	2022-04-02 08:05:24	1.67	0.15	1.8	18.18	37.39	1063.78	1	-15.6	79.7	0	102	1
202203210714010	2022-04-02 08:06:45	1.59	0.55	1.8	16.16	38.39	1063.73	1.1	-21.7	84.6	0.03	102	1
202203210713978	2022-04-02 08:08:27	1.48	0.33	1.8	9.55	43.26	1065.22	-0.9	-16.4	78.8	0.18	102	2
202203210713955	2022-04-02 08:09:13	1.76	0.16	1.8	12.18	42.08	1060.3	-1.2	-17.4	80.3	-0.02	102	2
202203210714016	2022-04-02 08:10:11	1.5	0.63	1.8	11.75	42.56	1068.12	1.6	-17.9	82.8	-0.05	102	1
202203210713931	2022-04-02 08:10:22	1.65	0.78	1.8	13.48	39.93	1051.22	1.9	-18.6	81.1	0.12	102	1
202203210714213	2022-04-02 08:11:13	1.78	0.64	1.8	16.27	38.44	1049.93	0.4	-16.7	78.8	0.09	102	2
202203210713929	2022-04-02 08:11:54	1.66	0.77	1.8	12.49	42.31	1049.77	-1	-15.6	77.8	0.03	102	2
202203210713937	2022-04-02 08:15:41	1.8	0.53	1.8	13.02	39.86	1045.21	2.7	-13.9	76.9	0.01	102	1
202203210714163	2022-04-02 08:16:11	1.71	0.67	1.8	12.22	41.27	1045.43	1.8	-16.2	78.4	0.06	102	1
202203210714139	2022-04-02 08:16:24	1.7	0.74	1.8	10.32	43.96	1062.27	1.8	-17.9	80.1	0	102	2
202203210714028	2022-04-02 08:19:50	0.83	0.45	1.8	11.97	41.67	1067.27	0.8	-14.7	78.3	-0.02	102	2
202203210713954	2022-04-02 08:20:27	1.67	0.31	1.8	12.78	42.14	1049.83	1.8	-14.7	75.8	-0.02	102	1
202203210714004	2022-04-02 08:21:12	1.59	0.49	1.8	12.21	42.26	1067.45	1	-15.8	79.8	-0.06	102	2
202203210713996	2022-04-02 08:22:41	1.67	0.46	1.8	19.78	34.76	1060.1	0.7	-15.8	77.4	0.03	102	2
202203210714114	2022-04-02 08:25:24	1.84	1.1	1.8	14.9	39.18	1058.96	1.6	-15.8	77.1	-0.02	102	1
202203210714198	2022-04-02 08:26:11	1.25	0.83	1.8	10.77	41.87	1047.07	1.4	-18.1	81.5	0.01	102	2
202203210714065	2022-04-02 08:29:29	1.01	1.4	1.8	11.4	43.15	1066.4	0.7	-13	75.7	0.06	102	1
202203210714186	2022-04-02 08:32:11	1.41	0.53	1.8	10.07	43.62	1072.17	-0.6	-16.5	82.9	0.01	102	1
202203210713965	2022-04-02 08:51:23	1.66	0.64	1.8	14.54	39.68	1043.38	1.9	-20.1	82	0	102	2
202203210714050	2022-04-02 08:53:37	1.87	0.57	1.8	12.33	40.67	1068.5	-0.5	-15.6	84.1	-0.01	102	2
202203210714150	2022-04-02 08:54:19	1.71	1.11	1.8	11.88	41.85	1076.64	0.5	-15.4	74.6	0.11	102	2
202203210714173	2022-04-02 08:57:24	1.76	1.05	1.8	13.79	40.29	1048.96	0.1	-14.8	75.7	-0.02	102	1
202203210714162	2022-04-02 08:57:42	1.74	0.37	1.8	13.77	39.71	1061.42	0.4	-15.8	77.8	-0.1	102	1
202203210714091	2022-04-02 08:58:05	1.96	0.93	1.8	16.75	37.56	1055.28	0.2	-15.5	77.6	-0.03	102	1
202203210714125	2022-04-02 09:03:41	1.32	0.85	1.8	11.65	42.23	1044.4	-1.4	-14.2	75.4	0.03	102	2
202203210713967	2022-04-02 09:04:08	1.7	0.72	1.8	9.56	44.08	1056.09	0	-17.9	82.8	-0.05	102	2
202203210714102	2022-04-02 09:06:17	1.84	1.28	1.8	9.51	44.24	1052.48	0	-15.4	77.7	-0.01	102	1
202203210713953	2022-04-02 09:06:26	1.62	0.88	1.8	13.84	40.29	1054.36	1.6	-15.2	75	0	102	1
202203210714174	2022-04-02 09:06:26	1.68	0.97	1.8	14.03	39.79	1045.2	-0.3	-14.8	78.9	-0.01	102	2
202203210714089	2022-04-02 09:06:38	1.86	0.57	1.8	14.97	37.51	1061.94	0	-17.2	79.9	0.05	102	2
202203210714137	2022-04-02 09:08:50	1.72	0.31	1.8	15.54	37.91	1069.28	-0.2	-16.3	79.8	-0.02	102	1
202203210714051	2022-04-02 09:12:58	1.9	0.55	1.8	13.84	40.34	1061.43	0	-17.8	80.2	0.02	102	1
202203210714161	2022-04-02 09:15:12	1.83	0.4	1.8	13.35	40.73	1067.78	0.7	-16.5	77.9	-0.1	102	2
202203210714113	2022-04-02 09:27:06	1.91	0.44	1.8	9.61	43.86	1074.52	0.9	-14.7	76.7	-0.04	102	1
202203210714216	2022-04-02 09:28:52	1.94	0.57	1.8	14.97	39.21	1068.27	0.1	-15.6	78.2	0.2	102	1
202203210714103	2022-04-02 09:34:46	1.81	0.72	1.8	16.63	38.31	1071.33	0.3	-16.2	78.7	0	102	2
202203210713979	2022-04-02 09:39:34	1.74	0.53	1.8	11.58	41.19	1048.3	1.3	-14.5	77	0.01	102	1
202203210714079	2022-04-02 09:42:26	1.89	0.85	1.8	12.36	43.04	1065.54	1.1	-16.6	80.2	-0.01	102	2
202203210713930	2022-04-02 09:44:17	1.58	0.5	1.8	13.66	40.02	1064.86	-0.1	-18.7	81.5	0	102	1
202203210714166	2022-04-02 09:47:18	1.83	0.54	1.8	8.66	43.77	1056.8	0	-16.5	79.1	0	102	1
202203210714199	2022-04-02 09:47:54	0.76	0.35	1.8	10.88	42.4	1073.97	0.9	-17.4	78.7	-0.03	102	2
202203210714090	2022-04-02 09:48:54	1.85	0.34	1.8	11.93	43.02	1079.38	-0.4	-18.1	79.2	0.04	102	2
202203210714141	2022-04-02 09:54:47	1.91	0.66	1.8	11.91	42.02	1046.79	1.1	-15.1	76	-0.02	102	1
202203210714165	2022-04-02 09:55:23	1.86	1.05	1.8	12.37	41.26	1063.26	0.7	-19.2	81.9	0.01	102	2
202203210714151	2022-04-02 09:56:13	1.84	0.27	1.8	16.32	39.38	1079.44	-0.3	-14.1	76.5	0.04	102	1
202203210714068	2022-04-02 10:12:24	1.21	0.9	1.8	18.84	34.91	1065.71	2.5	-18.8	81.7	-0.04	102	2
202203210714200	2022-04-02 10:14:06	0.75	0.54	1.8	12.37	40.98	1072.25	0	-16.3	78.5	0.06	102	2
202203210714081	2022-04-02 10:14:43	1.8	0.79	1.8	14.08	40.51	1068.09	1.7	-14.9	78.6	0	102	1
202203210714060	2022-04-02 10:15:18	1.04	0.62	1.8	10.49	43.51	1053.36	1.4	-14.9	75.8	-0.02	102	2
202203210714153	2022-04-02 10:15:56	1.91	-0.13	1.8	14.68	39.09	1061.47	1.2	-16.3	79.4	-0.03	102	1
202203210714128	2022-04-02 10:18:35	1.93	0.67	1.8	14.05	40.88	1066.03	-0.5	-14.9	74.5	-0.07	102	1
202203210714177	2022-04-02 10:23:21	1.83	0.16	1.8	12	42.26	1073.59	1.3	-18	81.5	0.02	102	2
202203210714188	2022-04-02 10:28:27	1.62	0.9	1.7	15.25	38.58	1063.79	0	-14.6	79.4	0.02	102	1
202203210714078	2022-04-02 10:41:37	1.9	0.54	1.8	10.88	43.45	1066.25	-3.3	-19.6	81.5	-0.16	102	2
202203210714187	2022-04-02 10:44:19	1.54	0.49	1.8	16.96	38.3	1056.55	0.9	-18.6	77.7	0.12	100	2
202203210714093	2022-04-02 10:44:24	1.85	0.95	1.7	13.23	41.44	1056.87	1.5	-16.3	79.4	0.01	100	1
202203210714154	2022-04-02 10:44:51	1.89	-1.28	1.7	14.41	38.86	1067.16	1.1	-16.4	79.6	0.47	100	1
202203210714126	2022-04-02 10:49:19	1.54	0.52	1.8	11.36	42.22	1045.26	0.5	-17.1	79.6	-0.01	100	2
202203210714118	2022-04-02 10:51:00	1.79	0.74	1.8	18.84	35.67	1081.14	-1.5	-17.8	82.4	-0.02	100	2
202203210714197	2022-04-02 10:55:57	1.23	0.6	1.8	16.75	36.98	1059.56	1.4	-16.1	80.6	-0.03	100	1
202203210714094	2022-04-02 10:59:45	1.83	0.79	1.8	16.34	38.49	1055.37	2.9	-18.4	82.2	-0.01	100	1
202203210714101	2022-04-02 11:02:48	1.83	0.59	1.8	12.08	41.69	1062.07	0.2	-17.1	77	0.07	100	1
202203210714202	2022-04-02 11:04:32	1.56	-0.6	1.7	17.47	36.58	1059.09	1.9	-16.6	77	-0.13	100	1
202203210714104	2022-04-02 11:05:06	1.79	0.31	1.7	12.6	40.68	1056.92	2.1	-15.8	76.9	0.01	100	2
202203210714201	2022-04-02 11:07:37	1.1	0.22	1.8	14.72	39.23	1067.83	-1	-17.1	83.2	-0.01	100	2
202203210714152	2022-04-02 11:07:49	1.82	0.67	1.8	14.32	39.43	1072.34	0.6	-14.5	78.3	-0.03	100	2
202203210714130	2022-04-02 11:11:00	1.77	-0.26	1.7	9.95	43.03	1051.43	0.7	-21.9	88.5	0.04	100	2
202203210714185	2022-04-02 11:16:09	1.56	0.32	1.8	16.39	38.48	1082.55	1.4	-15.7	78.7	-0.11	100	1
202203210714106	2022-04-02 11:18:37	1.78	1.09	1.7	13.42	40.33	1072.84	0.8	-17.1	80.1	0.03	100	1
202203210714075	2022-04-02 11:19:12	1.88	0.56	1.7	16.78	37.72	1059.75	1.4	-15.5	77.2	0	100	1
202203210714092	2022-04-02 11:22:58	1.85	0.54	1.7	15.4	38.49	1058.99	0.4	-17.6	79.7	-0.1	100	2
202203210714120	2022-04-02 11:26:04	1.31	0.62	1.7	13.52	40.18	1085.48	-0.4	-17	80.8	0.04	100	2
202203210714145	2022-04-02 11:28:27	1.73	0.51	1.7	16.29	37.84	1058.5	1.2	-13.7	77.4	-0.01	100	1
202203210714178	2022-04-02 11:34:42	1.72	0.77	1.7	15.89	38.24	1076.7	0.4	-17.1	81.5	0	100	2
202203210714189	2022-04-02 11:43:40	1.68	0.66	1.8	13.02	40.81	1060.66	0.1	-15.2	77.8	0.01	100	1
202203210714067	2022-04-02 11:43:40	1.31	0.64	1.8	15.97	38.29	1073.4	2.4	-16.3	78.5	-0.04	100	1
202203210714203	2022-04-02 11:51:47	1.15	0.52	1.7	12.19	40.02	1070.49	1	-17.6	80.1	0.11	100	2
202203210714071	2022-04-02 11:53:31	1.02	0.65	1.7	15.93	36.83	1078.15	1	-17.8	79	0	100	1
202203210714116	2022-04-02 11:55:24	1.72	0.57	1.7	11.96	40.73	1068.67	2.2	-22.7	84.6	-0.01	100	2
202203210714142	2022-04-02 12:15:04	1.88	0.81	1.8	16.01	38.54	1062.67	1.4	-16.9	78.4	0.01	100	1
